EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE,PID,SIM_HH_ID
17970.875,66771.16,15877.738,8,0,99,2,1,9,9,2025,1,11,1,9,4,13,3,1,535,1,2,2,2,2,2,2,1,1,2,ed9d59f2,538
10970.876,45771.152,7877.739,10,0,99,2,2,9,9,2025,1,12,1,9,4,13,4,1,999,1,2,2,1,2,3,3,0,1,1,864d3928,538
14970.876,51771.152,7877.739,4,0,99,2,1,9,9,2025,2,8,2,9,1,13,3,1,535,1,3,2,1,2,3,4,0,2,1,707083fd,539
10970.876,16772.152,2877.7388,13,0,99,4,2,9,9,2025,1,3,4,9,3,14,3,2,999,1,1,4,2,4,2,2,0,1,1,8cf2c575,539
64970.875,68771.16,8877.738,1,5,5,2,1,1,2,2025,1,9,1,4,4,1,1,1,999,3,1,2,1,2,2,3,0,1,3,af09f962,540
10970.876,16772.152,2877.7388,13,0,99,2,2,9,9,2025,2,3,4,9,1,14,3,2,999,3,1,2,1,2,2,3,0,1,3,9a3832f2,540
10970.876,37771.152,3877.7388,1,0,99,2,1,9,9,2025,1,12,1,9,4,13,2,1,999,2,1,2,1,2,2,3,0,1,3,7ebfd49a,541
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,3,1,3,3,4,0,1,1,29c9bca5,541
200970.88,266771.16,71877.74,5,7,8,2,1,1,2,2025,2,10,1,4,1,1,2,1,462,3,2,2,2,2,2,3,0,1,3,f501ba2d,542
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,4,9,4,99,2,9,462,3,1,4,2,4,3,4,0,2,1,5563ed96,542
10970.876,25771.152,2877.7388,13,0,9,2,1,2,2,2025,1,10,1,2,4,2,3,1,999,1,1,2,2,2,2,2,0,2,2,d2a5457b,543
8970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,2,9,462,2,1,5,1,5,2,2,0,2,2,1d0fc0e1,543
10970.876,35771.152,2878.7388,13,0,99,3,1,9,9,2025,2,13,1,9,1,13,2,1,462,2,2,3,2,3,2,3,0,1,3,48f5315f,544
10970.876,17771.152,2877.7388,13,0,99,5,2,9,9,2025,1,3,4,9,2,14,3,1,535,1,1,5,1,5,2,3,0,2,1,100dece3,544
59970.875,69771.16,10877.738,4,4,2,2,2,1,5,2025,1,9,1,6,4,1,2,1,462,3,1,2,1,2,2,3,0,1,3,03f3db1b,544
10970.876,37771.152,2878.7388,13,0,99,2,1,9,9,2025,1,13,1,9,4,14,2,1,999,2,2,2,2,2,2,3,0,1,1,f6780e1b,545
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,3,1,3,9,1,99,1,9,999,1,1,4,1,4,2,3,0,2,1,ea563440,545
14970.876,46771.152,7877.739,8,0,99,4,1,9,9,2025,2,12,1,9,1,13,3,1,535,1,2,4,2,2,2,4,1,1,3,c3b30f21,546
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,3,9,999,1,1,4,2,4,2,2,0,1,2,48eef0cd,546
84970.875,93771.16,15877.738,2,5,6,2,2,1,9,2025,1,7,1,1,3,1,1,1,999,1,2,2,2,2,2,4,0,3,1,47bdbcf4,546
53970.875,63771.152,7877.739,13,9,8,2,2,1,6,2025,1,7,1,4,4,1,5,1,999,1,1,2,2,2,3,4,0,2,1,9fcaa516,546
67970.875,100771.16,12877.738,10,3,2,3,1,1,5,2025,1,9,2,4,3,1,3,1,535,1,3,3,1,3,3,4,0,1,1,ab9e676f,547
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,3,9,999,3,1,4,2,4,3,3,0,2,1,88b0ecd2,547
41970.875,45771.152,4877.739,4,5,2,4,2,1,2,2025,1,7,1,4,4,1,3,1,999,1,1,4,1,4,1,2,0,2,2,ba7957c6,547
63970.875,72771.16,7877.739,9,5,9,2,1,1,2,2025,1,7,1,5,4,1,5,1,999,1,1,2,2,2,2,2,0,1,2,7c8fe555,548
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,5,2,5,3,4,0,1,1,4dc32916,548
73970.875,86771.16,11877.738,1,5,5,2,1,1,9,2025,1,9,1,1,2,1,3,2,999,1,2,2,2,2,2,2,1,1,2,fa7187c9,549
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,1,4,2,4,0,1,1,57d2c0ab,549
10971.876,32771.152,2877.7388,13,3,7,2,1,2,2,2025,1,5,1,4,4,1,2,1,462,2,1,2,1,2,2,3,0,1,1,b5c49607,550
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,2,1,3,9,1,99,2,9,462,2,1,4,1,4,3,3,0,1,1,ceffe286,550
140970.88,146771.16,45877.74,5,5,6,3,1,1,9,2025,1,7,1,1,4,1,4,1,825,1,2,3,2,3,2,2,0,1,3,bc581ff6,551
25970.875,28771.152,2877.7388,13,5,7,4,2,1,9,2025,2,4,3,1,1,1,3,1,535,1,1,4,1,4,2,3,0,1,2,d1232d9d,551
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,3,1,3,9,1,99,3,9,535,1,1,4,1,4,1,1,1,1,3,e8140b10,551
31970.875,38771.152,5877.739,13,4,7,2,1,1,2,2025,1,4,1,4,4,1,3,2,999,3,1,2,2,2,3,4,0,1,1,90c9196b,552
11970.876,36771.152,3877.7388,13,0,99,2,2,9,9,2025,1,11,1,9,3,13,5,1,933,1,2,2,1,2,3,2,0,2,1,6e62a083,552
130970.875,226771.16,75877.74,5,5,3,3,1,2,9,2025,1,10,1,1,4,1,4,1,825,3,2,3,2,3,3,4,0,1,1,314b6611,553
61970.875,69771.16,12877.738,11,7,8,4,2,1,2,2025,1,6,1,6,4,1,3,1,999,3,2,4,2,4,2,1,0,1,2,bdb9558d,553
32970.875,38771.152,2877.7388,4,4,4,3,2,1,2,2025,1,6,1,4,4,1,2,1,999,3,2,3,1,3,2,3,0,1,1,96ad0044,553
449095.88,523837.16,129254.74,5,7,2,4,1,1,2,2025,1,8,1,5,4,1,5,1,933,1,2,4,2,4,2,4,0,1,3,700dfafc,554
25970.875,31771.152,2878.7388,11,6,8,2,2,1,2,2025,1,5,1,2,4,1,2,1,999,2,1,2,2,2,3,4,0,2,1,fd06e860,554
25970.875,31771.152,3877.7388,8,4,8,4,2,1,2,2025,1,5,3,2,4,1,3,1,999,1,1,4,2,4,2,3,0,1,1,0af08e18,554
33970.875,41771.152,2878.7388,4,2,7,3,2,1,2,2025,2,7,1,4,1,1,4,1,999,1,2,3,1,3,3,4,0,1,1,b8bd9883,554
10970.876,49771.152,4877.739,13,0,99,2,1,9,9,2025,2,13,2,9,1,13,5,1,933,1,3,2,2,2,2,2,0,1,1,265ba6ed,555
50970.875,53771.152,3877.7388,7,5,3,3,2,1,6,2025,1,4,3,4,4,1,2,2,462,2,1,3,2,3,3,4,0,1,1,8e79d113,555
41970.875,58771.152,7877.739,13,5,8,2,1,3,2,2025,1,11,1,4,1,1,3,1,999,1,2,2,1,2,3,4,0,2,1,c0cb71d0,556
40970.875,48771.152,2877.7388,8,4,5,4,2,1,6,2025,1,6,1,4,4,1,2,1,999,3,1,4,1,4,2,2,0,2,2,f96b1f99,556
10970.876,26771.152,2877.7388,13,0,99,2,1,9,9,2025,1,12,1,9,4,13,1,1,999,1,2,2,1,2,3,4,0,1,1,28db2de4,557
10970.876,24771.152,2877.7388,4,0,99,3,2,9,9,2025,1,10,1,9,2,13,3,1,535,1,1,3,1,3,1,2,0,2,2,6e336103,557
10970.876,61771.152,9877.738,10,0,99,2,1,9,9,2025,1,12,1,9,4,13,3,1,999,3,2,2,1,2,2,3,1,1,3,ad44678d,558
55970.875,64771.152,8877.738,1,5,5,2,2,1,2,2025,1,6,1,4,4,1,3,1,535,1,1,2,1,2,2,3,0,1,2,453160e8,558
10970.876,60771.152,10877.738,6,0,99,2,1,9,9,2025,1,11,1,9,3,13,3,1,999,1,2,2,1,2,2,3,0,1,1,be772a99,559
10970.876,31771.152,2877.7388,13,0,99,2,2,9,9,2025,2,13,1,9,1,14,5,1,933,4,2,2,2,2,2,3,1,1,2,f37384d0,559
10970.876,26771.152,2877.7388,13,0,99,2,1,9,9,2025,1,13,2,9,4,14,3,1,999,1,2,2,1,2,1,2,0,2,2,01de6422,560
1970.876,16771.152,2877.7388,11,0,7,2,2,2,9,2025,1,10,1,9,3,3,3,1,999,1,1,2,1,2,2,3,0,2,1,82d19d65,560
10970.876,59771.152,5877.739,6,0,99,2,1,9,9,2025,2,12,2,9,1,14,5,1,933,1,3,2,2,2,3,2,0,1,2,109fcf8c,561
108970.875,114771.16,21877.738,8,5,3,2,2,1,2,2025,1,11,1,4,4,1,5,1,999,1,2,2,2,2,2,2,0,2,1,029929de,561
17970.875,31771.152,2877.7388,13,0,5,2,1,1,9,2025,1,5,1,9,4,11,5,1,999,1,1,2,1,2,2,2,0,1,2,b3a6988c,562
10970.876,32771.152,3877.7388,11,0,99,2,2,9,9,2025,2,12,1,9,1,13,2,1,462,3,2,2,1,2,2,3,0,1,1,fffdd794,562
10970.876,33771.152,2877.7388,13,0,99,2,1,9,9,2025,1,11,1,9,4,14,4,1,999,1,2,2,2,2,2,2,0,2,2,994ea446,563
29970.875,38771.152,3877.7388,5,4,7,3,2,1,2,2025,2,11,1,4,1,1,3,2,999,3,2,3,2,3,2,4,0,1,3,1d3f909e,563
20970.875,60771.152,9877.738,13,0,99,2,1,9,9,2025,1,11,1,9,4,13,5,1,933,1,2,2,1,2,2,4,0,1,1,7e172eb0,564
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,4,9,999,1,1,3,2,3,3,4,0,1,1,e11f3149,564
47970.875,44771.152,3877.7388,13,5,8,2,1,1,2,2025,3,5,1,2,1,1,3,1,999,1,1,2,2,2,3,3,0,1,1,75478038,565
10970.876,30771.152,2877.7388,10,0,6,2,2,2,9,2025,2,11,1,9,1,12,4,1,825,1,2,2,1,2,2,1,1,1,2,b63a482f,565
130970.875,126771.16,28877.738,4,5,5,3,1,1,9,2025,1,7,1,1,4,1,3,1,999,1,2,3,2,3,3,4,0,1,1,2e64dc02,566
10970.876,19771.152,2877.7388,13,2,7,2,2,1,5,2025,2,3,4,4,1,1,2,2,999,3,1,2,2,2,2,2,0,3,1,58d9f85b,566
360970.88,388695.16,204225.73,8,8,1,3,2,1,9,2025,1,11,1,1,4,1,4,1,825,1,2,3,2,3,3,2,1,1,3,8a7cab44,566
52970.875,65771.16,8877.738,8,6,8,2,1,1,2,2025,1,7,1,4,2,1,3,1,999,1,2,2,2,2,1,3,0,1,2,095f821d,567
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,6,1,6,2,4,0,2,1,60f64bbb,567
10970.876,24771.152,2877.7388,11,0,7,2,1,2,9,2025,2,11,2,9,1,3,3,1,999,1,3,2,1,2,2,2,0,1,1,f50ba06a,568
22970.875,63771.152,9877.738,5,0,99,2,2,9,9,2025,1,8,1,9,3,13,5,1,933,1,2,2,1,2,3,4,0,1,1,bd38cc57,568
62970.875,63771.152,7877.739,5,5,2,4,1,1,9,2025,1,7,1,1,4,1,2,2,999,2,1,4,1,4,2,4,0,1,2,37bcc5a9,569
3970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,2,3,9,4,99,4,9,999,3,1,2,1,2,2,3,0,1,1,8b21fd79,569
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,2,9,999,2,1,4,1,4,3,4,0,1,1,84d4d0b5,569
46970.875,54771.152,5877.739,7,5,8,3,2,1,2,2025,2,7,3,2,1,1,3,1,535,1,1,3,2,3,3,3,0,1,2,a3bc99e0,569
45970.875,136771.16,23877.738,6,0,3,2,1,2,9,2025,1,12,1,9,4,11,3,1,999,1,2,2,2,2,2,4,0,2,1,8bb8e4ad,570
28970.875,35771.152,2878.7388,13,3,2,2,2,1,9,2025,1,6,4,1,4,1,4,2,825,1,1,2,1,2,3,3,0,2,1,6361c89f,570
10970.876,29771.152,2877.7388,13,0,99,2,1,9,9,2025,2,12,1,9,1,13,3,1,999,1,2,2,1,2,2,2,1,1,2,fd3cebef,571
78970.875,90771.16,13877.738,8,6,3,2,2,1,2,2025,1,10,1,5,4,1,2,1,999,2,2,2,1,2,3,4,0,1,1,04460f2b,571
53970.875,70771.16,10877.738,13,7,8,3,1,1,2,2025,1,11,1,2,4,1,1,1,999,3,2,3,2,2,2,3,0,1,3,9fd546fe,572
10970.876,16771.152,2877.7388,13,0,99,3,2,9,9,2025,1,3,4,9,4,14,4,2,835,1,1,3,1,3,3,4,0,1,1,77bcd0fe,572
21970.875,67771.16,10877.738,8,0,99,3,2,9,9,2025,1,13,1,9,3,13,4,1,835,1,2,3,2,3,2,4,0,1,1,09ef5e0a,572
25970.875,55771.152,6877.739,8,0,3,2,1,1,9,2025,1,11,1,9,4,4,1,1,999,1,2,2,2,2,2,2,0,1,2,d0f31add,573
10970.876,53771.152,8877.738,11,0,99,2,2,9,9,2025,1,12,1,9,4,13,4,1,999,1,2,2,1,2,2,4,1,1,1,a476fcf3,573
10971.876,37771.152,2877.7388,13,0,99,3,1,9,9,2025,1,11,2,9,4,9,4,1,999,1,1,2,1,2,2,4,1,1,1,f7d380db,574
20970.875,28771.152,2878.7388,4,0,99,4,2,9,9,2025,3,10,1,9,1,13,3,1,535,1,2,4,1,4,3,3,0,3,2,3f3e11ff,574
41970.875,55771.152,7877.739,13,3,8,2,2,1,4,2025,1,7,1,2,4,1,1,1,999,1,2,2,2,2,2,2,0,1,1,dd9efa01,574
10970.876,17771.152,2877.7388,13,0,99,5,1,9,9,2025,3,6,1,9,1,14,3,1,535,4,2,5,1,3,2,2,0,3,3,3eabaaa5,575
11970.876,17771.152,2877.7388,5,5,5,3,2,1,2,2025,1,5,3,5,4,1,3,2,999,1,1,3,1,3,3,4,0,1,1,05318452,575
52970.875,51771.152,4877.739,13,5,8,3,2,1,2,2025,2,8,1,2,1,1,4,1,999,1,1,3,2,3,3,4,0,1,3,9b7e255d,575
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,2,3,9,4,99,4,9,999,3,1,5,2,5,3,3,0,1,1,a2c05a04,575
30970.875,86771.16,18877.738,10,0,99,2,2,9,9,2025,1,11,1,9,3,13,2,1,462,3,2,2,1,2,3,4,0,1,1,7aec7e48,575
32970.875,38771.152,2877.7388,13,4,7,3,1,1,5,2025,1,11,1,5,1,1,5,1,933,1,2,3,1,3,2,1,1,1,2,b090c96d,576
83970.875,89771.16,21877.738,5,4,2,2,2,1,9,2025,1,5,1,1,4,1,2,2,462,3,1,2,2,2,2,4,0,1,1,cc5647e8,576
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,3,99,5,9,999,1,1,4,2,4,2,2,0,2,1,480bfa08,576
48970.875,74771.16,10877.738,2,5,6,2,1,3,2,2025,1,8,1,4,4,1,2,1,999,3,1,2,1,2,2,2,0,1,1,0ed42134,577
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,2,99,2,9,462,3,1,3,1,3,2,3,0,1,3,a9b7861b,577
120970.875,126771.16,22877.738,6,5,5,2,1,1,9,2025,1,6,1,1,3,1,3,2,999,1,2,2,2,2,2,4,0,1,1,9c1c4c90,578
50970.875,60771.152,7877.739,13,5,4,2,2,1,2,2025,1,11,1,5,4,1,3,1,999,1,2,2,1,2,2,2,0,2,1,83d86408,578
39970.875,76771.16,9877.738,5,0,7,3,1,1,9,2025,1,6,1,9,4,3,3,1,999,3,2,3,2,3,3,4,0,1,1,b4cc2b11,579
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,3,99,3,9,999,1,1,4,2,4,2,2,1,1,2,f05cc76b,579
10971.876,36771.152,2877.7388,8,0,99,2,2,9,9,2025,2,10,1,9,1,14,3,1,535,1,2,2,1,2,3,4,0,3,1,0da36aa2,579
101970.875,112771.16,17877.738,3,5,5,3,1,1,6,2025,1,11,2,5,3,1,2,1,462,3,3,3,1,3,2,4,0,1,1,177df569,580
15970.876,30771.152,2877.7388,13,4,1,3,2,2,2,2025,1,6,1,2,4,1,2,1,999,2,1,3,2,3,3,3,0,1,1,2fdb6b32,580
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,1,4,9,4,99,1,9,999,1,1,2,2,2,3,4,0,1,1,bf3618fa,580
79970.875,91771.16,19877.738,8,5,9,2,1,1,7,2025,1,11,1,4,4,1,1,1,999,1,2,2,2,2,3,4,0,2,1,5f9bc8c1,581
18970.875,32771.152,2877.7388,6,1,8,3,2,1,2,2025,1,6,3,4,3,1,2,2,462,3,1,3,2,3,3,4,0,2,1,81077cca,581
10970.876,61771.152,5877.739,13,0,99,2,1,9,9,2025,1,13,2,9,2,13,5,1,933,1,3,2,1,2,2,2,1,1,2,cb3cf2e3,582
10971.876,32771.152,2877.7388,8,0,99,3,2,9,9,2025,1,8,1,9,4,13,1,1,999,1,1,3,1,3,2,2,1,1,2,e8d222b6,582
106970.875,110771.16,29877.738,7,5,2,2,1,1,9,2025,1,4,1,1,4,1,2,1,462,3,1,2,2,2,2,3,0,1,3,ee86065e,583
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,4,9,4,99,2,9,999,2,1,5,1,5,2,1,0,1,2,00983914,583
42970.875,60771.152,7877.739,13,6,7,2,1,1,2,2025,1,10,2,4,2,1,3,1,999,3,3,2,1,2,3,4,0,1,1,12c2e90d,584
92970.875,87771.16,13877.738,4,5,2,4,2,1,9,2025,1,9,1,1,4,1,1,1,999,3,2,4,1,4,3,2,0,1,1,47584a6d,584
10969.876,31771.152,2877.7388,13,0,99,2,1,9,9,2025,3,13,2,9,1,14,3,1,535,1,2,2,1,2,2,2,0,1,1,c683b203,585
53970.875,58771.152,4877.739,5,4,2,3,2,1,9,2025,1,7,4,1,2,1,3,1,999,1,1,3,1,2,2,2,1,1,2,f61c88c4,585
36970.875,45771.152,4877.739,4,4,4,2,1,1,2,2025,2,7,1,5,1,1,2,2,462,3,1,2,1,2,2,2,0,2,3,94b30335,586
18970.875,27771.152,2877.7388,13,5,7,2,2,1,2,2025,1,11,1,4,4,1,3,1,535,1,1,2,1,2,2,3,0,1,2,a776ff01,586
71970.875,85771.16,13877.738,1,8,5,5,1,1,2,2025,1,7,1,5,4,1,3,1,999,1,2,5,1,5,2,4,0,1,1,484792a1,587
10970.876,40771.152,2878.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,1,2,2,3,0,2,2,716312f6,587
43970.875,54771.152,6877.739,13,5,2,3,2,1,2,2025,1,6,1,4,4,1,4,1,999,1,2,3,1,3,2,3,0,1,1,e9ffea04,587
10970.876,20771.152,2877.7388,13,0,7,4,2,1,9,2025,1,11,3,9,4,3,2,1,999,2,1,4,1,4,3,3,0,1,1,0fcf3770,587
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,3,2,3,2,2,0,1,1,36223149,587
37970.875,76771.16,8877.738,10,2,4,3,1,2,9,2025,1,10,2,1,4,1,2,1,999,2,1,3,1,3,3,4,0,1,1,1f68b061,588
10970.876,17771.152,2877.7388,2,2,8,3,2,1,7,2025,1,4,3,4,2,1,3,1,535,1,1,3,2,3,2,2,1,1,2,c174b9b3,588
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,2,4,2,2,1,1,1,a09f1911,588
64970.875,68771.16,12877.738,13,5,8,4,1,1,2,2025,1,10,1,2,4,1,3,1,535,1,2,4,2,4,3,4,0,2,2,2a275dab,589
63970.875,74771.16,11877.738,13,8,7,4,2,1,2,2025,1,7,1,4,4,1,4,1,825,1,2,4,1,4,1,2,0,1,1,d97d0ecd,589
39970.875,53771.152,6877.739,1,3,5,3,2,1,2,2025,1,7,1,5,4,1,2,1,999,3,2,3,2,3,1,1,0,3,2,fdb50a06,589
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,535,1,1,4,2,4,2,3,1,1,2,f3f4eac2,589
12970.876,60771.152,9877.738,13,4,8,2,1,2,2,2025,2,12,1,2,1,1,2,1,462,3,2,2,2,2,2,3,0,1,1,b908c24a,590
32970.875,42771.152,3877.7388,13,0,7,3,2,1,9,2025,2,10,1,9,1,11,3,1,999,1,1,3,1,3,2,4,0,1,1,49248afc,590
86970.875,92771.16,11877.738,2,5,6,3,1,1,9,2025,1,7,1,1,2,1,3,1,535,1,2,3,2,2,2,2,0,1,1,30213a52,591
10971.876,37771.152,2877.7388,13,0,2,2,2,1,9,2025,1,13,1,9,4,12,3,1,999,1,2,2,1,2,2,3,0,2,1,d7bf5baf,591
14970.876,27771.152,2877.7388,4,0,5,4,2,1,9,2025,3,6,1,9,1,12,5,1,933,1,2,4,1,4,2,4,0,1,3,d141863c,591
34970.875,59771.152,6877.739,13,2,8,3,1,1,2,2025,1,7,2,2,4,1,4,1,999,1,1,2,2,2,3,3,0,1,1,94dabe97,592
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,5,9,999,3,1,4,1,4,2,2,0,1,1,2730630e,592
22970.875,71771.16,8877.738,1,0,9,2,2,3,9,2025,1,13,1,9,3,11,4,1,999,1,2,2,1,2,3,4,0,1,1,61916ffc,592
18970.875,33771.152,2877.7388,11,0,99,4,1,9,9,2025,1,5,1,9,4,13,3,1,999,1,1,4,1,4,3,4,0,1,1,6c131f65,593
19970.875,31771.152,2877.7388,4,3,2,4,2,1,2,2025,1,11,1,4,4,1,3,1,999,1,2,4,1,4,2,2,0,1,2,df3c8cbf,593
23970.875,33771.152,2877.7388,1,2,7,3,2,1,5,2025,3,5,1,5,1,1,3,1,535,1,2,3,1,3,2,4,0,1,1,195dff2d,593
46970.875,58771.152,8877.738,13,5,8,3,2,1,2,2025,1,11,1,2,4,1,3,1,999,1,2,3,2,3,2,3,0,2,1,6d584bb2,593
30970.875,59771.152,4877.739,10,0,4,2,1,1,9,2025,1,5,2,9,3,11,2,2,462,3,2,2,1,2,1,1,0,1,3,c8ecbfb5,594
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,1,4,2,3,0,3,2,efcf1a50,594
31970.875,49771.152,5877.739,13,0,8,3,1,1,9,2025,1,10,1,9,4,11,3,1,999,1,2,3,2,3,1,1,0,1,2,a41f36c7,595
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,4,9,4,99,2,9,999,3,1,3,2,3,2,3,0,1,1,f9b8a22d,595
10970.876,25771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,1,2,1,1,0,1,2,3ed7e6a4,595
96970.875,156771.16,33877.74,13,5,7,2,1,3,2,2025,1,10,1,5,4,1,5,1,933,1,1,2,1,2,2,4,1,1,1,93eb52d8,596
15970.876,22771.152,2877.7388,11,4,7,4,2,1,2,2025,1,4,3,2,4,1,3,2,999,1,1,4,2,4,2,2,0,1,2,f7c3fd16,596
22970.875,60771.152,5877.739,8,0,3,2,1,1,9,2025,1,12,1,9,3,12,3,1,999,1,1,2,2,2,2,2,0,3,1,47d8f06e,597
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,1,3,9,4,99,2,9,462,2,1,6,1,6,2,3,0,2,1,bd80caf1,597
78970.875,81771.16,9877.738,13,6,2,3,1,1,9,2025,1,9,1,1,3,1,3,1,999,1,1,3,1,3,2,3,0,1,1,b2357e6d,598
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,2,99,4,9,999,1,1,4,1,4,3,4,0,1,1,2c5db882,598
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,4,9,835,1,1,4,1,4,2,3,0,2,3,244603b4,598
40970.875,115771.16,18877.738,13,0,10,2,1,4,9,2025,1,12,1,9,4,11,5,1,933,1,2,2,2,2,3,4,0,1,2,c8e9d95c,599
10970.876,33771.152,3877.7388,6,0,99,2,2,9,9,2025,1,12,1,9,4,13,2,1,999,2,2,2,1,2,1,1,0,2,2,132be5a7,599
59970.875,63771.152,9877.738,13,5,7,4,1,1,2,2025,1,6,1,4,4,1,4,1,835,1,2,4,2,4,3,3,0,1,3,9ab8b4c9,600
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,2,9,462,3,1,4,1,4,3,4,0,1,1,d438c5af,600
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,5,9,999,1,1,4,1,4,2,2,0,1,2,e86859a8,600
20970.875,34771.152,3877.7388,8,3,7,3,2,1,2,2025,3,5,1,4,1,1,4,2,825,1,2,3,2,3,2,3,0,1,2,af4fe328,600
65970.875,88771.16,13877.738,4,5,2,3,1,2,9,2025,1,7,1,1,4,1,2,1,999,3,2,3,2,3,2,2,0,1,1,c2efc714,601
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,1,4,9,4,99,4,9,825,1,1,2,1,2,2,2,0,2,1,e379a368,601
71970.875,71771.16,8877.738,3,5,2,4,2,1,6,2025,2,7,1,6,1,1,3,1,535,1,2,4,1,4,2,2,0,1,3,3adc5fb3,601
61970.875,70771.16,11877.738,8,5,7,2,1,1,2,2025,1,10,1,4,4,1,3,1,999,1,2,2,2,2,2,3,0,3,1,f5d14df3,602
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,2,2,3,9,1,99,3,9,535,1,1,4,2,3,3,2,0,2,1,8c1226bd,602
18970.875,65771.16,9877.738,8,0,99,2,1,9,9,2025,1,8,2,9,4,13,2,1,462,3,1,2,1,2,2,1,0,1,1,b5fed748,603
11970.876,29771.152,2878.7388,5,0,99,6,2,9,9,2025,1,8,1,9,2,13,5,1,999,1,2,6,1,6,2,4,0,1,1,4ab23514,603
150970.88,136771.16,31877.738,13,5,3,3,1,1,9,2025,1,9,1,1,2,1,3,1,535,1,2,3,2,3,2,1,0,1,2,3dcf3f9d,604
11970.876,20771.152,2877.7388,8,4,8,3,2,1,2,2025,1,4,4,5,4,1,3,2,999,1,1,3,1,3,3,4,0,1,1,e9ebfda2,604
58970.875,76771.16,11877.738,9,5,7,4,2,3,2,2025,2,9,1,6,1,1,2,1,462,1,2,4,1,4,3,4,0,1,1,2ec0bd6a,604
51970.875,71771.16,10877.738,4,0,5,3,1,1,2,2025,1,6,1,2,3,2,3,1,999,1,2,3,2,3,1,2,0,1,2,4bacc67b,605
10970.876,31771.152,2877.7388,13,0,99,3,2,9,9,2025,1,13,1,9,4,13,1,1,999,1,2,3,1,3,2,4,0,1,1,b6b0af2e,605
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,2,4,2,2,0,2,3,6dd1fd86,605
53970.875,69771.16,10877.738,8,3,10,3,1,1,2,2025,2,11,1,5,1,1,3,1,999,1,2,3,2,3,2,3,0,2,1,9cdbdac7,606
10970.876,16771.152,2877.7388,13,0,99,5,2,9,9,2025,1,3,4,9,4,14,3,2,999,1,1,5,2,4,2,3,0,1,1,f5d487dc,606
