EPINO,WGHT_EPI,end,occPRE,start,occACT,Alone,Spouse,Children,parents,otherHHs,others,otherInFAMs,friends,PR,REGION,DDAY,HHSIZE,AGEGRP,SEX,MARSTH,KOL,ATTSCH,HDGREE,NOCS,NAICS,LFTAG,COW,HRSWRK,MODE,POWST,TOTINC,CMA,PHSDFLG,CXRFLAG,PARNUM,SIM_HH_ID,Day_Type,AgentID,DTYPE,BEDRM,CONDO,ROOM,REPAIR
8.0,4087.8882,1430,1,1200,2,1,2,2,2,2,2,2.0,2.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
9.0,4087.8882,1530,1,1430,3,2,2,1,2,2,2,2.0,2.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
10.0,4087.8882,1700,4,1530,11,2,2,1,2,2,2,2.0,2.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
11.0,4087.8882,1730,1,1700,2,9,9,9,9,9,9,9.0,9.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
12.0,4087.8882,1830,1,1730,2,2,1,1,2,2,2,2.0,2.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
13.0,4087.8882,1930,1,1830,10,9,9,9,9,9,9,9.0,9.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
14.0,4087.8882,2030,1,1930,3,2,2,1,2,2,2,2.0,2.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
15.0,4087.8882,2230,1,2030,10,1,2,2,2,2,2,2.0,2.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
16.0,4087.8882,400,1,2230,5,2,1,2,2,2,2,2.0,2.0,3,5.0,1.0,3,2,1,2,1,2.0,6.0,5,15.0,1.0,1,1,5,6.0,1.0,1.0,1.0,1.0,0.0,515,Weekend,85,2,2,0,2,1
1.0,2098.9366,700,1,400,5,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
2.0,2098.9366,750,1,700,7,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
3.0,2098.9366,805,10,750,13,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
4.0,2098.9366,815,10,805,13,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
5.0,2098.9366,1015,5,815,4,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
6.0,2098.9366,1030,10,1015,13,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
7.0,2098.9366,1230,8,1030,4,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
8.0,2098.9366,1315,9,1230,9,9,9,9,9,9,9,9.0,9.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
9.0,2098.9366,1330,10,1315,13,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
10.0,2098.9366,1630,1,1330,2,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
11.0,2098.9366,1645,1,1630,9,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
12.0,2098.9366,1700,10,1645,13,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
13.0,2098.9366,2100,3,1700,12,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
14.0,2098.9366,2115,10,2100,13,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
15.0,2098.9366,2200,1,2115,6,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
16.0,2098.9366,2245,1,2200,9,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
17.0,2098.9366,2345,1,2245,10,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
18.0,2098.9366,400,1,2345,5,1,2,2,2,2,2,2.0,2.0,2,4.0,6.0,2,2,2,1,1,2.0,3.0,3,12.0,1.0,1,2,2,2.0,4.0,1.0,2.0,2.0,1.0,516,Weekday,86,3,2,1,2,1
1.0,1612.7231,700,1,400,5,2,1,2,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
2.0,1612.7231,730,1,700,7,2,1,1,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
3.0,1612.7231,735,10,730,13,1,2,2,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
4.0,1612.7231,1135,2,735,1,2,2,2,2,2,2,2.0,1.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
5.0,1612.7231,1205,2,1135,6,2,2,2,2,2,2,2.0,1.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
6.0,1612.7231,1805,2,1205,1,2,2,2,2,2,2,2.0,1.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
7.0,1612.7231,1810,10,1805,13,1,2,2,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
8.0,1612.7231,1840,1,1810,2,2,1,1,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
9.0,1612.7231,1910,1,1840,6,2,1,1,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
10.0,1612.7231,1940,1,1910,2,2,1,1,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
11.0,1612.7231,2040,1,1940,3,2,1,1,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
12.0,1612.7231,2110,1,2040,2,2,1,2,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
13.0,1612.7231,10,1,2110,10,2,1,2,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
14.0,1612.7231,15,1,10,7,1,2,2,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
15.0,1612.7231,400,1,15,5,2,1,2,2,2,2,2.0,2.0,2,4.0,3.0,4,3,2,2,3,2.0,99.0,1,1.0,1.0,2,3,2,2.0,4.0,2.0,1.0,1.0,0.0,516,Weekday,87,1,2,0,3,3
1.0,3400.9052,1100,3,400,5,2,1,2,2,2,2,2.0,2.0,2,3.0,1.0,2,2,2,1,1,2.0,2.0,2,12.0,1.0,1,2,4,1.0,3.0,1.0,2.0,2.0,1.0,516,Weekend,86,3,2,1,2,1
2.0,3400.9052,2200,3,1100,10,2,1,2,2,2,2,2.0,2.0,2,3.0,1.0,2,2,2,1,1,2.0,2.0,2,12.0,1.0,1,2,4,1.0,3.0,1.0,2.0,2.0,1.0,516,Weekend,86,3,2,1,2,1
3.0,3400.9052,2225,11,2200,13,1,2,2,2,2,2,2.0,2.0,2,3.0,1.0,2,2,2,1,1,2.0,2.0,2,12.0,1.0,1,2,4,1.0,3.0,1.0,2.0,2.0,1.0,516,Weekend,86,3,2,1,2,1
4.0,3400.9052,2310,1,2225,7,1,2,2,2,2,2,2.0,2.0,2,3.0,1.0,2,2,2,1,1,2.0,2.0,2,12.0,1.0,1,2,4,1.0,3.0,1.0,2.0,2.0,1.0,516,Weekend,86,3,2,1,2,1
5.0,3400.9052,310,1,2310,10,1,2,2,2,2,2,2.0,2.0,2,3.0,1.0,2,2,2,1,1,2.0,2.0,2,12.0,1.0,1,2,4,1.0,3.0,1.0,2.0,2.0,1.0,516,Weekend,86,3,2,1,2,1
6.0,3400.9052,400,1,310,5,1,2,2,2,2,2,2.0,2.0,2,3.0,1.0,2,2,2,1,1,2.0,2.0,2,12.0,1.0,1,2,4,1.0,3.0,1.0,2.0,2.0,1.0,516,Weekend,86,3,2,1,2,1
1.0,2386.8904,600,1,400,5,2,1,2,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
2.0,2386.8904,700,1,600,2,1,2,2,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
3.0,2386.8904,800,1,700,3,2,1,1,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
4.0,2386.8904,930,1,800,1,1,2,2,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
5.0,2386.8904,1000,10,930,13,1,2,2,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
6.0,2386.8904,1530,2,1000,1,2,2,1,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
7.0,2386.8904,1615,2,1530,3,2,2,1,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
8.0,2386.8904,1715,2,1615,1,2,1,1,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
9.0,2386.8904,1745,10,1715,13,2,1,2,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
10.0,2386.8904,2030,1,1745,3,2,1,1,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
11.0,2386.8904,2230,1,2030,2,2,1,2,2,2,2,2.0,2.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
12.0,2386.8904,2330,1,2230,1,9,9,9,9,9,9,9.0,9.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
13.0,2386.8904,400,1,2330,5,9,9,9,9,9,9,9.0,9.0,2,3.0,1.0,4,3,2,2,3,2.0,4.0,7,11.0,1.0,2,3,2,2.0,2.0,1.0,1.0,1.0,0.0,516,Weekend,87,1,2,0,3,3
1.0,1257.9678,830,1,400,5,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
2.0,1257.9678,1030,1,830,7,1,2,2,2,2,2,2.0,2.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
3.0,1257.9678,1050,10,1030,13,1,2,2,2,2,2,2.0,2.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
4.0,1257.9678,1350,2,1050,1,2,2,2,2,2,2,2.0,1.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
5.0,1257.9678,1415,2,1350,6,1,2,2,2,2,2,2.0,2.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
6.0,1257.9678,1850,2,1415,1,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
7.0,1257.9678,1910,10,1850,13,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
8.0,1257.9678,1940,2,1910,6,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
9.0,1257.9678,2010,1,1940,7,9,9,9,9,9,9,9.0,9.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
10.0,1257.9678,2310,1,2010,10,9,9,9,9,9,9,9.0,9.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
11.0,1257.9678,400,1,2310,5,9,9,9,9,9,9,9.0,9.0,3,3.0,3.0,2,5,1,2,1,2.0,6.0,7,18.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,517,Weekday,88,1,3,0,4,1
1.0,1671.7177,630,9,400,5,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
2.0,1671.7177,800,9,630,7,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
3.0,1671.7177,930,9,800,6,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
4.0,1671.7177,1015,11,930,13,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
5.0,1671.7177,1215,4,1015,11,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
6.0,1671.7177,1230,12,1215,13,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
7.0,1671.7177,1330,7,1230,6,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
8.0,1671.7177,1700,11,1330,13,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
9.0,1671.7177,1800,10,1700,13,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
10.0,1671.7177,1900,1,1800,9,2,1,2,2,2,2,2.0,2.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
11.0,1671.7177,1930,1,1900,2,2,1,2,2,2,2,2.0,2.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
12.0,1671.7177,2000,1,1930,6,2,1,2,2,2,2,2.0,2.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
13.0,1671.7177,2030,1,2000,2,2,2,2,2,2,2,2.0,1.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
14.0,1671.7177,2215,1,2030,10,2,1,2,2,2,2,2.0,2.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
15.0,1671.7177,2230,1,2215,7,2,1,2,2,2,2,2.0,2.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
16.0,1671.7177,400,1,2230,5,2,1,2,2,2,2,2.0,2.0,3,2.0,1.0,2,5,1,2,3,2.0,6.0,4,16.0,1.0,1,1,2,6.0,5.0,1.0,1.0,2.0,0.0,517,Weekend,88,1,3,0,4,1
1.0,1178.8942,620,1,400,5,2,1,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
2.0,1178.8942,635,1,620,7,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
3.0,1178.8942,705,1,635,11,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
4.0,1178.8942,735,1,705,9,2,1,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
5.0,1178.8942,820,1,735,7,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
6.0,1178.8942,920,1,820,6,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
7.0,1178.8942,935,1,920,7,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
8.0,1178.8942,950,10,935,13,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
9.0,1178.8942,1050,3,950,3,2,2,2,1,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
10.0,1178.8942,1240,3,1050,1,2,2,2,1,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
11.0,1178.8942,1340,3,1240,1,2,2,2,1,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
12.0,1178.8942,1540,3,1340,1,2,2,2,1,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
13.0,1178.8942,1605,10,1540,13,2,2,2,2,2,2,1.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
14.0,1178.8942,1615,3,1605,12,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
15.0,1178.8942,1715,5,1615,4,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
16.0,1178.8942,1730,10,1715,13,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
17.0,1178.8942,1750,1,1730,2,2,1,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
18.0,1178.8942,1810,1,1750,6,2,1,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
19.0,1178.8942,1820,1,1810,2,1,2,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
20.0,1178.8942,2020,1,1820,11,2,1,2,2,2,2,2.0,2.0,3,4.0,5.0,2,4,1,2,1,2.0,6.0,2,12.0,1.0,2,1,2,2.0,3.0,1.0,1.0,2.0,0.0,518,Weekday,89,3,3,0,4,3
