EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE
57287.848,67071.9,6956.5435,1,6,5,4,1,1,2,2030,2,8,1,6,1,1,3,1,535,1,2,4,1,4,2,2,0,2,3
75287.85,79071.9,12956.543,13,4,2,3,1,1,9,2030,1,11,1,1,3,1,3,1,999,1,2,3,2,3,3,3,0,3,1
8287.849,13071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,3,9,535,1,1,4,1,4,3,4,0,2,1
8287.849,12072.898,1956.5435,5,0,99,3,2,9,9,2030,3,9,4,9,1,13,3,1,999,1,3,3,1,3,2,4,0,1,1
61287.848,77071.9,14956.543,8,6,8,4,1,1,2,2030,1,7,1,6,3,1,3,1,535,1,2,4,2,4,2,2,0,1,1
93287.85,97071.9,21956.543,13,5,2,1,3,1,9,2030,1,8,5,1,4,1,3,1,535,3,1,1,2,1,1,1,1,2,2
10287.849,29071.898,1956.5435,99,99,99,1,3,9,9,2030,1,13,3,9,3,99,5,9,933,1,1,1,1,1,3,3,0,2,2
9287.849,58071.9,8956.543,8,0,99,2,1,9,9,2030,2,13,1,9,1,14,4,1,835,1,2,2,2,2,2,4,0,1,1
8287.849,12071.898,1956.5435,13,1,7,3,2,1,2,2030,1,3,3,4,4,1,4,2,999,1,1,3,2,3,3,4,0,1,1
10287.849,35071.9,1956.5435,13,0,99,1,3,9,9,2030,1,13,5,9,4,13,3,1,999,1,3,1,1,1,3,4,0,1,1
8287.849,39071.9,1957.5435,8,0,99,1,3,9,9,2030,1,13,5,9,4,13,2,1,462,2,3,1,2,1,2,2,0,1,3
50287.848,77071.9,10956.543,10,5,7,1,1,2,7,2030,1,6,5,4,2,1,3,1,999,1,2,1,1,1,2,3,0,1,1
8287.849,25071.898,1956.5435,10,0,99,1,3,9,9,2030,1,12,5,9,4,13,1,1,999,1,1,1,1,1,2,3,0,1,1
8287.849,21071.898,1956.5435,13,0,99,4,2,9,9,2030,2,13,1,9,1,13,3,1,999,1,2,4,1,2,2,3,0,1,1
18287.848,27071.898,1956.5435,4,1,7,4,1,1,2,2030,1,9,1,2,2,1,4,1,835,1,2,4,1,4,1,1,0,2,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,2,4,9,2,99,3,9,535,1,1,4,1,4,2,2,0,1,1
43287.848,48071.9,5956.5435,13,4,5,2,1,1,2,2030,1,10,1,5,4,1,4,1,999,1,1,2,1,2,2,3,0,1,3
8287.849,40071.9,4956.5435,10,0,99,2,1,9,9,2030,1,11,2,9,4,13,4,1,999,1,3,2,1,2,2,3,1,2,2
8287.849,46071.9,5956.5435,7,0,99,1,3,9,9,2030,1,12,5,9,4,13,4,1,999,1,3,1,1,1,3,4,0,1,1
72287.85,70071.9,9956.543,1,5,5,3,1,1,2,2030,1,10,1,4,4,1,1,1,999,1,1,3,2,3,3,4,0,1,1
12287.849,50071.9,8956.543,8,0,99,2,1,9,9,2030,1,13,1,9,4,13,1,1,999,1,2,2,2,2,2,3,0,1,1
59287.848,104071.9,22956.543,8,3,8,2,1,1,2,2030,1,12,1,5,4,1,4,1,835,1,2,2,2,2,3,4,0,1,1
106287.85,101071.9,17956.543,4,5,5,4,1,1,9,2030,1,7,1,1,4,1,2,1,999,3,2,4,1,4,2,2,0,3,2
34287.848,39071.9,2956.5435,7,4,3,3,2,1,6,2030,2,5,3,4,1,1,3,2,535,1,1,3,2,3,3,4,0,1,1
9287.849,47071.9,6956.5435,5,0,99,2,2,9,9,2030,1,12,1,9,4,13,3,1,999,1,2,2,1,2,3,3,0,1,2
148287.84,172071.9,41956.543,7,6,3,2,1,1,9,2030,1,6,1,1,4,1,3,1,535,1,2,2,2,2,2,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,3,99,5,9,999,1,1,4,2,4,2,3,0,1,1
158287.84,152071.9,25956.543,11,5,3,2,1,1,2,2030,1,7,1,5,3,1,3,1,999,1,2,2,2,2,3,4,0,1,1
40287.848,52071.9,6956.5435,5,0,2,4,2,1,2,2030,1,6,1,6,4,2,2,1,462,3,1,4,1,4,2,2,0,1,2
10287.849,33071.9,1956.5435,13,0,99,2,1,9,9,2030,1,11,1,9,4,13,3,1,999,1,2,2,1,2,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,1,3,9,4,99,3,9,535,1,1,5,1,5,2,3,0,1,3
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,4,9,4,99,2,9,462,2,1,3,2,3,2,2,0,1,3
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,5,9,999,1,1,4,2,4,3,3,0,1,1
55287.848,81071.9,15956.543,13,9,7,1,3,1,2,2030,1,11,5,5,4,1,2,1,462,3,3,1,2,1,2,1,0,2,2
8287.849,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,1,4,9,4,99,4,9,825,1,1,2,2,2,2,2,0,2,3
24287.848,31071.898,1957.5435,13,5,10,2,3,1,6,2030,3,9,7,4,1,1,2,1,462,4,2,2,2,2,1,1,1,1,2
8287.849,14071.898,1956.5435,99,0,99,1,3,9,9,2030,1,12,3,9,4,99,2,9,999,2,1,1,2,1,2,3,0,3,1
29287.848,40071.9,3956.5435,5,0,99,4,2,9,9,2030,3,6,1,9,1,10,3,1,535,1,2,4,1,4,3,4,0,1,1
8288.849,24071.898,1956.5435,13,0,99,1,3,9,9,2030,1,11,5,9,4,13,3,1,999,1,1,1,2,1,1,1,0,1,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,462,1,1,4,2,4,3,3,0,1,1
11287.849,53071.9,4956.5435,8,0,99,2,1,9,9,2030,1,12,1,9,4,13,3,1,535,1,2,2,2,2,3,2,0,3,1
15287.849,44071.9,5956.5435,7,3,7,3,1,2,9,2030,2,9,2,1,1,1,3,1,535,1,3,3,2,3,2,1,0,1,2
8287.849,21071.898,1956.5435,13,0,10,2,2,4,9,2030,1,11,1,9,4,12,4,1,999,1,2,2,1,2,3,2,0,3,1
158287.84,162071.9,33956.543,5,5,3,2,1,1,6,2030,1,8,1,4,1,1,2,1,462,3,1,2,2,2,2,3,0,1,1
11287.849,48071.9,7956.5435,8,0,99,2,2,9,9,2030,1,13,1,9,4,13,1,1,999,1,2,2,2,2,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,4,9,825,1,1,4,2,4,3,3,0,1,1
55287.848,70071.9,8956.543,10,4,5,2,1,1,9,2030,1,7,1,1,4,1,1,2,999,1,1,2,1,2,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,4,9,999,1,1,4,1,4,2,3,0,2,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,3,9,535,4,1,4,2,4,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,1,3,9,4,99,2,9,999,2,1,5,2,5,3,4,0,2,1
8288.849,33071.9,3956.5435,7,0,99,1,3,9,9,2030,1,12,5,9,4,13,2,1,462,3,1,1,2,1,2,3,0,1,1
128287.85,132071.9,25956.543,6,5,4,2,2,1,2,2030,1,6,1,6,4,1,3,1,999,3,2,2,1,2,2,2,0,1,1
45287.848,46071.9,5956.5435,13,5,7,4,2,1,9,2030,1,6,3,5,3,1,5,1,999,1,1,4,1,4,2,4,0,1,1
10287.849,31071.898,1956.5435,13,1,8,4,1,3,9,2030,2,9,1,9,1,1,3,1,535,1,2,4,2,4,3,4,0,1,1
8287.849,36071.9,2956.5435,1,0,99,2,1,9,9,2030,1,13,1,9,4,13,3,1,999,1,2,2,1,2,2,2,0,1,2
29287.848,36071.9,1957.5435,2,5,5,3,2,1,2,2030,1,6,4,4,4,1,3,1,535,1,1,3,1,3,3,2,0,1,1
8287.849,25071.898,1956.5435,13,0,99,1,3,9,9,2030,1,13,5,9,4,13,2,9,462,2,3,1,1,1,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,3,2,4,9,1,99,5,9,933,1,1,4,2,4,3,4,0,2,1
8287.849,19071.898,1956.5435,10,0,99,4,2,9,9,2030,3,6,1,9,1,13,3,2,535,1,2,4,1,4,3,4,0,1,3
842434.9,742956.9,299111.53,5,7,7,3,1,1,9,2030,3,10,1,1,1,1,3,1,535,3,2,3,2,3,3,3,0,2,1
8287.849,12072.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,4,9,825,1,1,4,1,4,2,2,1,2,2
8287.849,13071.898,1956.5435,13,0,99,4,2,9,9,2030,1,3,4,9,4,14,1,2,999,1,1,4,1,4,3,4,0,1,1
8288.849,15071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,2,99,2,9,462,3,1,4,2,4,2,3,0,2,2
8287.849,24071.898,1956.5435,10,0,99,4,2,9,9,2030,1,5,1,9,4,14,3,1,999,1,2,4,1,4,2,2,0,1,2
8288.849,23071.898,1956.5435,4,0,99,3,2,9,9,2030,1,10,1,9,4,13,4,1,999,1,2,3,1,3,1,1,0,2,2
80287.85,80071.9,13956.543,5,5,8,3,1,1,2,2030,2,7,1,4,1,1,4,1,999,1,2,3,2,3,3,4,0,1,1
95287.85,111071.9,26956.543,10,5,7,3,1,1,2,2030,1,11,1,4,4,1,3,1,999,1,2,3,2,3,3,3,0,2,1
33287.848,37071.9,5956.5435,8,5,8,2,2,1,2,2030,3,11,1,6,1,1,3,1,999,1,1,2,2,2,3,4,0,1,1
10287.849,23071.898,1956.5435,4,0,99,3,2,9,9,2030,2,8,4,9,2,9,3,1,535,1,1,3,1,3,2,2,0,1,2
47287.848,71071.9,6956.5435,4,3,5,4,1,1,2,2030,1,8,2,4,4,1,4,1,999,1,3,4,1,4,2,3,0,1,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,999,2,1,4,1,4,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,1,9,999,1,1,4,1,4,2,3,0,1,2
21287.848,38071.9,1957.5435,5,0,7,2,1,1,9,2030,1,10,1,9,4,3,2,1,462,2,1,2,1,2,2,2,0,1,1
8287.849,46071.9,7956.5435,1,0,99,2,1,9,9,2030,2,13,1,9,1,13,3,1,999,1,2,2,2,2,2,2,0,2,2
66287.85,71071.9,10956.543,4,4,7,1,3,1,9,2030,1,6,5,1,3,1,3,1,535,1,1,1,1,1,2,2,0,1,2
8287.849,24071.898,1956.5435,2,0,99,2,2,9,9,2030,1,8,1,9,3,13,3,1,999,1,2,2,2,2,3,4,0,1,1
63287.848,62071.9,8956.543,4,4,2,4,2,1,2,2030,2,8,3,6,1,1,3,1,535,1,1,4,2,4,3,4,0,2,1
8287.849,26071.898,1956.5435,1,0,99,3,2,9,9,2030,1,6,1,9,4,14,3,1,999,1,2,3,1,3,2,3,0,1,1
8287.849,36071.9,2956.5435,13,0,99,2,1,9,9,2030,2,12,1,9,1,14,3,1,535,4,2,2,2,2,2,3,1,1,2
8288.849,27071.898,1956.5435,11,0,7,1,3,1,9,2030,1,11,5,9,4,4,2,1,462,2,1,1,1,1,2,2,0,2,2
9287.849,38071.9,4956.5435,11,0,99,2,1,9,9,2030,1,11,1,9,4,13,1,1,999,3,2,2,2,2,2,2,0,1,2
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,2,3,9,4,99,3,9,999,1,1,5,1,5,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,1,3,9,2,99,3,9,535,3,1,5,1,4,2,3,0,2,1
8287.849,15071.898,1956.5435,13,0,99,1,3,9,9,2030,1,12,5,9,3,13,4,1,835,1,1,1,2,1,2,2,0,2,2
16287.849,24071.898,1956.5435,13,3,2,4,2,1,6,2030,1,5,4,4,4,1,3,1,535,1,1,3,1,3,3,4,0,1,1
45287.848,66071.9,9956.543,1,0,5,2,2,1,2,2030,1,11,1,9,3,11,4,1,999,1,2,2,1,2,3,4,0,1,1
51287.848,55071.9,6956.5435,13,5,9,3,2,1,2,2030,1,11,1,6,4,1,2,1,999,3,1,3,2,3,2,1,0,2,3
8287.849,56071.9,9956.543,8,0,99,2,1,9,9,2030,1,12,1,9,4,13,4,1,999,3,2,2,2,2,2,3,0,1,1
83287.85,102071.9,17956.543,8,4,3,1,3,1,2,2030,1,10,5,4,4,1,2,1,462,2,3,1,1,1,2,4,0,1,1
8287.849,20071.898,1956.5435,10,0,99,1,3,9,9,2030,1,13,5,9,4,13,2,9,999,2,1,1,1,1,2,2,0,3,2
34287.848,38071.9,2956.5435,13,5,7,3,2,1,5,2030,1,11,1,4,4,1,3,1,535,1,2,3,1,3,3,3,1,2,2
74287.85,82071.9,13956.543,4,4,4,2,1,1,9,2030,1,9,1,1,4,1,2,1,999,3,2,2,1,2,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,6,2,9,9,2030,1,1,3,9,2,99,3,9,535,3,1,6,2,6,3,3,0,2,1
12287.849,50071.9,8956.543,8,0,99,2,2,9,9,2030,2,13,1,9,1,13,3,1,535,1,2,2,2,2,3,4,0,1,1
8287.849,18071.898,1956.5435,13,0,99,5,2,9,9,2030,3,12,1,9,1,6,5,1,933,4,1,5,1,2,2,2,1,1,2
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,4,99,3,9,999,1,1,3,1,3,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,2,4,9,4,99,2,9,999,1,1,3,1,2,2,3,0,2,1
107287.85,100071.9,21956.543,8,5,3,2,1,1,2,2030,1,4,1,2,4,1,2,1,462,3,1,2,1,2,3,4,0,1,1
8287.849,21071.898,1956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,1,13,2,1,999,3,1,2,2,2,2,2,0,3,1
76287.85,83071.9,9956.543,1,4,5,4,1,1,9,2030,1,7,1,1,4,1,3,1,999,1,2,4,1,4,3,4,0,1,1
76287.85,80071.9,15956.543,13,4,2,3,2,1,2,2030,1,9,1,6,4,1,4,1,999,1,2,3,2,3,3,4,0,1,1
8287.849,20071.898,1956.5435,13,0,99,2,2,9,9,2030,1,11,1,9,4,13,2,1,999,2,1,2,2,2,2,2,0,1,3
8288.849,24071.898,1956.5435,13,0,99,1,3,9,9,2030,1,8,5,9,2,14,3,1,999,1,1,1,1,1,3,3,0,1,1
19287.848,42071.9,3956.5435,5,0,99,4,2,9,9,2030,2,6,1,9,1,9,2,2,462,2,2,4,1,4,3,4,0,1,1
74287.85,90071.9,17956.543,13,5,7,2,1,1,2,2030,1,11,1,5,4,1,3,1,535,1,2,2,2,2,3,4,0,1,1
37287.848,66071.9,11956.543,13,0,99,3,1,9,9,2030,1,9,1,9,4,13,3,1,535,1,2,3,2,3,3,4,0,1,1
8287.849,13071.898,1956.5435,13,3,7,4,2,1,2,2030,1,4,3,4,4,1,3,2,999,1,1,4,2,4,3,4,0,1,1
8287.849,53071.9,3956.5435,13,0,99,1,3,9,9,2030,1,12,5,9,4,13,4,1,825,1,3,1,2,1,1,1,0,1,2
51287.848,91071.9,16956.543,8,5,8,1,3,3,2,2030,1,10,5,6,4,1,2,1,462,3,1,1,2,1,2,1,0,1,2
8287.849,12071.898,1956.5435,13,0,99,4,2,9,9,2030,3,4,4,9,1,10,5,2,933,3,1,4,1,4,2,2,1,1,3
8287.849,13071.898,1956.5435,13,2,4,3,2,1,5,2030,1,3,4,4,4,1,2,2,999,2,1,3,1,3,2,2,1,1,3
118287.85,132071.9,22956.543,2,5,3,2,1,1,9,2030,2,7,1,1,1,1,3,1,535,1,2,2,1,2,2,2,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,4,99,2,9,462,2,1,3,2,3,3,4,0,1,1
60287.848,65071.9,9956.543,8,6,6,2,2,1,5,2030,1,5,1,4,4,1,3,1,999,3,1,2,2,2,2,4,1,1,3
37287.848,62071.9,6956.5435,7,0,8,4,1,1,9,2030,1,7,1,9,4,4,1,2,999,1,2,4,2,4,3,4,0,1,1
8287.849,38071.9,2956.5435,5,0,2,1,3,2,9,2030,1,5,5,9,2,12,4,1,825,1,1,1,1,1,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,3,99,2,9,462,1,1,3,1,3,2,4,0,2,1
44287.848,47071.9,4956.5435,6,4,2,2,3,1,9,2030,3,4,6,1,1,1,3,1,535,1,1,2,1,2,3,3,0,1,2
9287.849,19071.898,1956.5435,4,0,99,2,2,9,9,2030,1,5,4,9,2,9,3,1,535,1,1,2,1,2,1,1,1,1,2
54287.848,60071.9,8956.543,10,5,5,4,1,1,9,2030,1,6,1,1,4,1,5,1,999,1,1,4,1,4,2,4,0,2,1
8287.849,29071.898,1956.5435,13,0,99,1,3,9,9,2030,1,12,5,9,4,13,2,1,462,3,1,1,1,1,2,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,2,3,9,4,99,4,9,999,1,1,2,1,2,2,3,0,1,1
8287.849,19071.898,1956.5435,13,0,99,3,2,9,9,2030,3,12,1,9,1,14,2,1,462,4,2,3,1,3,1,3,0,2,1
65287.848,62071.9,5956.5435,5,7,8,4,1,1,2,2030,1,8,1,5,4,1,2,1,999,2,1,4,1,4,2,4,0,1,3
8287.849,34071.9,1957.5435,13,0,99,2,1,9,9,2030,2,13,2,9,1,14,3,1,535,1,3,2,1,2,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,1,3,9,4,99,2,9,462,2,1,5,2,5,2,3,1,1,2
21287.848,29071.898,1956.5435,8,5,5,3,2,1,2,2030,1,5,3,4,4,1,2,1,999,3,1,3,1,3,1,1,0,2,2
13287.849,38071.9,3956.5435,6,0,99,1,3,9,9,2030,2,9,5,9,1,14,4,1,999,1,1,1,1,1,1,2,0,1,2
79287.85,78071.9,13956.543,13,5,7,4,1,1,2,2030,1,9,1,2,4,1,3,1,535,1,2,4,2,4,3,3,0,1,1
8287.849,23071.898,1957.5435,8,0,7,2,2,2,9,2030,1,9,1,9,4,12,3,1,535,1,1,2,1,2,3,4,0,1,1
29287.848,50071.9,6956.5435,13,6,8,2,1,1,2,2030,1,12,1,2,4,1,2,1,999,3,2,2,2,2,2,1,0,1,1
8287.849,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,1,4,9,3,99,3,9,535,1,1,2,1,2,3,4,0,1,1
19287.848,33071.9,2956.5435,13,0,99,4,1,9,9,2030,3,9,1,9,1,14,3,1,535,1,2,4,2,4,2,4,0,1,3
72287.85,74071.9,11956.543,7,4,3,2,2,1,9,2030,3,6,1,1,4,1,2,1,999,2,2,2,2,2,2,2,0,3,1
8288.849,30071.898,1956.5435,13,0,8,2,1,1,9,2030,1,13,1,9,4,12,2,1,999,2,1,2,2,2,1,1,0,1,2
8287.849,49071.9,4956.5435,5,0,99,1,3,9,9,2030,1,12,5,9,4,13,1,1,999,1,3,1,1,1,2,2,0,3,2
39287.848,55071.9,5956.5435,13,5,7,1,3,1,2,2030,1,10,5,4,4,1,1,1,999,1,3,1,2,1,1,1,0,1,2
57287.848,63071.9,7956.5435,7,5,4,4,2,1,2,2030,2,9,1,4,1,1,3,2,535,1,2,4,1,4,2,2,0,1,1
102287.85,182071.9,56956.543,7,7,8,2,1,1,9,2030,1,13,1,1,3,1,2,1,999,1,2,2,2,2,3,4,0,2,1
97287.85,111071.9,24956.543,8,9,10,4,1,1,2,2030,1,9,1,2,3,1,4,1,999,1,2,4,2,4,3,3,0,1,1
45287.848,78071.9,11956.543,11,4,7,1,3,1,2,2030,1,12,5,4,3,1,5,1,999,1,3,1,1,1,3,4,0,2,1
5287.8486,12071.898,1956.5435,99,99,99,2,2,9,9,2030,1,2,3,9,3,99,2,9,999,3,1,2,1,2,2,3,0,1,1
8287.849,15071.898,1956.5435,13,0,6,3,2,1,9,2030,1,3,3,9,4,11,3,2,999,3,1,3,2,3,2,4,0,2,1
57287.848,65071.9,8956.543,11,5,8,3,2,1,4,2030,1,9,1,7,4,1,1,1,999,3,2,3,2,3,3,4,0,1,1
67287.85,83071.9,12956.543,4,5,7,1,3,1,2,2030,1,11,5,4,3,1,3,1,999,1,3,1,1,1,2,3,0,1,3
72287.85,80071.9,7956.5435,9,4,5,3,1,1,9,2030,3,7,1,1,1,1,5,1,999,1,2,3,1,3,3,4,0,1,1
9287.849,20071.898,1956.5435,13,5,7,4,2,1,5,2030,1,3,3,4,4,1,5,1,999,1,1,4,1,4,2,2,0,2,3
17287.848,32071.898,1956.5435,2,7,8,3,3,2,2,2030,1,11,6,4,2,1,4,1,835,1,1,3,1,3,3,4,0,1,1
52287.848,69071.9,7956.5435,13,4,4,3,1,1,2,2030,2,7,1,4,1,1,3,1,535,1,2,3,1,3,3,4,0,1,1
63287.848,84071.9,13956.543,5,5,7,1,3,1,2,2030,1,8,5,5,4,1,3,1,535,3,3,1,1,1,2,3,0,1,1
64287.848,75071.9,11956.543,8,4,3,2,2,1,2,2030,1,11,1,5,4,1,5,2,933,1,1,2,1,2,3,3,0,1,2
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,1,9,999,1,1,4,2,4,2,2,0,1,3
53287.848,62071.9,7956.5435,13,5,2,4,2,1,2,2030,1,11,1,4,4,1,3,1,535,1,2,4,1,4,2,3,0,3,1
35287.848,39071.9,3956.5435,10,5,4,3,2,1,2,2030,1,4,3,5,4,1,2,1,999,3,1,3,1,3,3,4,0,2,1
19287.848,55071.9,7956.5435,1,2,6,2,1,2,9,2030,1,12,1,1,2,1,2,1,999,3,2,2,1,2,3,3,0,1,1
36287.848,56071.9,10956.543,13,3,7,4,1,3,2,2030,1,6,1,6,2,1,2,2,462,3,2,4,2,4,3,4,0,1,1
15287.849,27071.898,1956.5435,13,0,99,1,3,9,9,2030,1,11,5,9,3,13,4,1,835,1,1,1,2,1,3,4,0,1,1
8287.849,13071.898,1956.5435,13,3,7,4,2,1,6,2030,3,3,3,5,2,1,5,2,933,1,1,4,1,4,3,4,0,1,1
13287.849,22071.898,1956.5435,8,0,7,5,2,1,9,2030,2,4,3,9,1,11,2,2,462,2,1,5,2,5,2,4,0,3,1
128287.85,132071.9,29956.543,8,5,1,3,1,1,4,2030,1,9,1,4,4,1,1,1,999,3,2,3,2,3,2,3,1,1,3
8287.849,14071.898,1956.5435,13,0,99,4,2,9,9,2030,1,3,3,9,2,14,4,2,835,1,1,4,1,4,3,4,0,1,1
16287.849,24071.898,1956.5435,13,4,2,4,2,1,2,2030,1,7,1,4,4,1,2,1,999,2,1,4,1,4,2,2,0,1,2
8287.849,19071.898,1956.5435,13,0,99,2,3,9,9,2030,1,5,6,9,4,14,1,1,999,1,1,2,2,2,2,2,0,1,1
8287.849,34071.9,2956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,4,13,3,1,999,1,2,2,2,2,2,2,0,1,1
69287.85,132071.9,39956.543,5,0,8,2,1,1,9,2030,1,12,1,9,4,9,2,1,462,3,2,2,2,2,3,4,0,2,1
51287.848,66071.9,12956.543,8,5,8,2,2,1,2,2030,1,11,1,5,4,1,5,1,933,1,2,2,2,2,2,2,0,2,3
8287.849,23071.898,1956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,4,13,2,1,999,3,2,2,1,2,3,2,0,2,2
63287.848,72071.9,10956.543,4,5,5,4,1,1,2,2030,1,7,1,2,4,1,1,2,999,1,2,4,2,4,2,4,0,1,1
43287.848,51071.9,6956.5435,10,3,4,3,2,1,2,2030,1,8,1,6,4,1,1,1,999,1,2,3,1,3,2,3,0,2,1
26287.848,42071.9,3956.5435,6,1,8,3,2,1,2,2030,1,6,3,4,3,1,2,2,462,3,1,3,2,3,3,4,0,1,1
108287.85,104071.9,20956.543,5,5,3,2,3,1,9,2030,1,6,6,1,3,1,4,1,825,1,1,2,2,2,3,4,0,1,1
28287.848,37071.9,1956.5435,5,0,7,1,1,1,7,2030,3,6,5,4,1,2,5,1,999,1,2,4,1,4,1,1,0,2,2
8287.849,13071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,3,9,535,1,1,4,1,4,3,4,0,1,3
14287.849,23071.898,1956.5435,99,99,99,4,3,9,9,2030,1,1,7,9,4,99,2,9,462,2,1,4,2,1,3,4,0,2,1
8287.849,12071.898,1956.5435,99,99,99,5,2,9,9,2030,1,1,3,9,4,99,5,9,999,1,1,5,2,5,1,2,0,2,2
42287.848,55071.9,5956.5435,10,3,4,2,1,1,2,2030,1,5,1,5,4,1,1,1,999,3,1,2,1,2,3,4,0,3,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,2,1,4,9,1,99,2,9,462,2,1,3,1,3,1,2,0,3,1
8287.849,26071.898,1956.5435,13,0,99,2,2,9,9,2030,1,12,1,9,4,13,1,1,999,1,2,2,1,2,2,4,0,1,1
45287.848,63071.9,10956.543,3,8,8,4,2,2,2,2030,1,7,1,2,4,1,1,1,999,1,2,4,2,4,3,4,0,3,1
79287.85,132071.9,33956.543,8,2,3,2,1,1,9,2030,2,12,1,1,1,1,3,1,999,1,2,2,2,2,2,3,0,3,1
8287.849,23071.898,1956.5435,13,0,99,2,1,9,9,2030,1,13,1,9,4,13,2,1,462,3,1,2,2,2,2,2,0,1,2
79287.85,72071.9,7956.5435,7,5,3,3,2,1,2,2030,3,6,1,5,1,1,5,1,933,1,2,3,1,3,3,3,0,1,1
8287.849,37071.9,2956.5435,13,0,99,2,2,9,9,2030,2,13,1,9,1,13,5,1,933,1,2,2,2,2,3,3,0,1,1
8287.849,13071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,4,99,3,9,535,1,1,3,1,3,3,4,0,1,2
65287.848,68071.9,9956.543,13,5,7,4,1,1,2,2030,1,8,1,4,2,1,3,1,999,3,2,4,2,4,2,3,0,2,1
8287.849,35071.9,1956.5435,9,0,99,2,1,9,9,2030,1,12,1,9,4,13,4,1,999,1,2,2,2,2,2,4,0,2,2
56287.848,67071.9,11956.543,5,4,2,3,1,1,2,2030,3,10,1,6,1,1,3,1,999,1,2,3,2,3,2,3,0,1,3
8288.849,42071.9,3956.5435,13,0,99,2,1,9,9,2030,1,13,1,9,4,13,1,1,999,1,2,2,2,2,3,3,0,1,1
22287.848,23071.898,1956.5435,13,6,99,1,3,9,9,2030,1,5,5,9,4,1,4,1,999,1,1,1,2,1,3,4,0,1,1
8288.849,29071.898,1957.5435,13,3,2,3,1,2,2,2030,1,6,1,2,2,1,3,1,999,1,1,3,2,3,3,2,0,1,1
9287.849,52071.9,6956.5435,8,0,99,1,3,9,9,2030,2,13,5,9,1,14,3,1,535,1,3,1,2,1,3,3,0,2,1
178287.84,202071.9,38956.543,5,4,2,5,1,1,6,2030,2,8,1,6,1,1,2,1,462,3,2,5,2,5,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,3,2,9,9,2030,1,1,3,9,3,99,5,9,933,1,1,3,2,3,3,4,0,1,1
8287.849,12071.898,1956.5435,99,99,99,4,2,9,9,2030,1,1,3,9,4,99,2,9,999,2,1,4,2,4,3,4,0,1,1
66287.85,96071.9,16956.543,10,4,5,2,2,1,9,2030,1,12,1,1,1,1,1,1,999,1,2,2,1,2,2,4,0,1,1
